date,Bitcoin_views,Ethereum_views,Litecoin_views,Dogecoin_views,Binance_views,Coinbase_views,BTC_Close,BTC_Volume
2022-04-02,20706,7727,709,272843,3812,2044,45868.949219,29336594194.0
2022-04-03,18146,7556,722,3236,3521,2187,46453.566406,25414397610.0
2022-04-04,18169,8268,986,179580,3785,2610,46622.675781,32499785455.0
2022-04-05,18251,8296,913,4400,3908,2532,45555.992188,29640604055.0
2022-04-06,17433,7565,779,3422,4564,2414,43206.738281,39393395788.0
2022-04-07,17575,7738,770,2634,4234,2284,43503.847656,26101973106.0
2022-04-08,18695,8054,679,2752,3780,2302,42287.664063,27215995394.0
2022-04-09,16923,6975,562,2376,3467,1635,42782.136719,16050772496.0
2022-04-10,16304,6693,599,2851,3342,1788,42207.671875,17654475582.0
2022-04-11,18842,8450,827,2925,3672,2431,39521.902344,33949912166.0
2022-04-12,16846,8057,901,2711,3603,2476,40127.183594,30991500854.0
2022-04-13,16805,7509,681,2447,3501,2311,41166.730469,27691105228.0
2022-04-14,16900,8368,747,2730,3075,2285,39935.515625,24342001973.0
2022-04-15,20051,10674,940,3039,3107,2411,40553.464844,21756855753.0
2022-04-16,23237,10102,848,2444,2822,1972,40424.484375,16833150693.0
2022-04-17,15020,7255,676,2204,2656,1945,39716.953125,19087633042.0
2022-04-18,15437,7243,806,2321,3278,2293,40826.214844,33705182072.0
2022-04-19,16165,7883,809,2255,3765,2345,41502.75,25303206547.0
2022-04-20,17020,7899,949,2056,4098,2719,41374.378906,27819532341.0
2022-04-21,15634,7311,878,2067,4703,2573,40527.363281,35372786395.0
2022-04-22,16568,7650,754,1918,4477,2328,39740.320313,28011716745.0
2022-04-23,23068,8637,711,2325,3822,1967,39486.730469,16138021249.0
2022-04-24,20063,8671,656,2721,3626,1912,39469.292969,17964398167.0
2022-04-25,17889,8299,786,4756,3749,2427,40458.308594,35445730570.0
2022-04-26,16932,7550,719,5841,4087,2521,38117.460938,34569088416.0
2022-04-27,17217,7291,719,3258,3586,2476,39241.121094,30981015184.0
2022-04-28,18239,7205,754,2896,3468,2316,39773.828125,33903704907.0
2022-04-29,16102,6883,550,2755,3218,1934,38609.824219,30882994649.0
2022-04-30,14274,6426,557,2001,2646,1483,37714.875,23895713731.0
2022-05-01,14320,6841,574,2124,2607,1568,38469.09375,27002760110.0
2022-05-02,15224,7355,620,2269,2962,2116,38529.328125,32922642426.0
2022-05-03,15839,7191,658,2377,2993,2197,37750.453125,27326943244.0
2022-05-04,16714,7154,775,2299,3508,2478,39698.371094,36754404490.0
2022-05-05,15725,7154,700,1982,6098,2363,36575.140625,43106256317.0
2022-05-06,16132,7271,544,1818,5446,2075,36040.921875,37795577489.0
2022-05-07,15104,6753,544,1844,3622,1662,35501.953125,24375896406.0
2022-05-08,14624,6370,567,1709,3394,1880,34059.265625,36763041910.0
2022-05-09,18852,7149,724,2069,4587,2415,30296.953125,63355494961.0
2022-05-10,21178,7080,681,2630,5131,3547,31022.90625,59811038817.0
2022-05-11,20623,7529,627,2531,6568,5852,28936.355469,70388855818.0
2022-05-12,25354,9148,985,3500,7966,6751,29047.751953,66989173272.0
2022-05-13,22552,8080,962,3289,7216,4340,29283.103516,42841124537.0
2022-05-14,18404,7020,641,2432,6860,2813,30101.265625,28579868620.0
2022-05-15,17256,13579,735,2202,5061,2467,31305.113281,25835372065.0
2022-05-16,18402,7689,782,2484,5303,2676,29862.917969,32613897286.0
2022-05-17,17411,7644,826,2394,4888,2448,30425.857422,29101473475.0
2022-05-18,16748,7719,685,2265,4454,2145,28720.271484,31285268319.0
2022-05-19,19191,9711,609,2467,4374,2150,30314.333984,33773447707.0
2022-05-20,18615,7848,631,2066,3684,1855,29200.740234,30749382605.0
2022-05-21,15934,7583,517,1838,3266,1580,29432.226563,17274840442.0
2022-05-22,15002,6404,506,1920,3776,1618,30323.722656,21631532270.0
2022-05-23,15019,6539,576,1859,4306,1983,29098.910156,31483454557.0
2022-05-24,14348,6189,534,1694,3715,2204,29655.585938,26616506245.0
2022-05-25,14425,6340,579,1661,4046,2084,29562.361328,27525063551.0
2022-05-26,13804,6141,622,1802,3983,1872,29267.224609,36774325352.0
2022-05-27,14610,6484,524,1964,3454,1712,28627.574219,36582005748.0
2022-05-28,13822,5988,502,1716,3003,1453,28814.900391,35519577634.0
2022-05-29,13787,5935,591,1706,2871,1345,29445.957031,18093886409.0
2022-05-30,16690,6839,588,2606,3917,1603,31726.390625,39277993274.0
2022-05-31,15278,6581,634,2750,4209,1940,31792.310547,33538210634.0
2022-06-01,13758,6000,628,3276,3366,1750,29799.080078,41135817341.0
2022-06-02,13154,5922,520,1845,3319,1633,30467.488281,29083562061.0
2022-06-03,12350,5509,518,1534,2942,2404,29704.390625,26175547452.0
2022-06-04,12069,5116,428,1332,2465,1930,29832.914063,16588370958.0
2022-06-05,11973,5147,456,1330,2365,1528,29906.662109,17264085441.0
2022-06-06,13105,5383,532,1453,3089,1962,31370.671875,31947336829.0
2022-06-07,12548,5254,515,84970,3519,2091,31155.478516,40770974039.0
2022-06-08,12099,5713,531,1811,3207,1699,30214.355469,30242059107.0
2022-06-09,11627,6221,543,1374,3207,1588,30111.998047,21692004719.0
2022-06-10,11222,4947,500,1230,2900,1528,29083.804688,29867476527.0
2022-06-11,11188,5116,386,1157,2465,1324,28360.810547,27246574439.0
2022-06-12,11926,5295,462,1344,2624,1312,26762.648438,34163220274.0
2022-06-13,19316,7347,637,1916,4653,2785,22487.388672,68204556440.0
2022-06-14,19840,6939,688,1798,4412,8000,22206.792969,50913575242.0
2022-06-15,19322,6528,777,1810,4156,5949,22572.839844,54912007015.0
2022-06-16,17433,5573,620,2750,3461,3175,20381.650391,31183975654.0
2022-06-17,15292,5224,652,4626,3012,2542,20471.482422,27132421514.0
2022-06-18,19472,5754,635,3518,2967,2659,19017.642578,42009436760.0
2022-06-19,19607,5804,773,4356,2729,2343,20553.271484,35329942625.0
2022-06-20,17442,5513,601,3467,3278,2321,20599.537109,30818458597.0
2022-06-21,15754,5176,663,2876,2553,2337,20710.597656,28970212744.0
2022-06-22,14458,5015,683,2533,2696,2007,19987.029297,28574793478.0
2022-06-23,13054,6402,682,1739,3075,1982,21085.876953,26188097173.0
2022-06-24,12602,17714,584,1853,3258,2086,21231.65625,24957784918.0
2022-06-25,11762,6103,461,1294,2446,1343,21502.337891,18372538715.0
2022-06-26,11043,5931,533,1428,2582,1419,21027.294922,18027170497.0
2022-06-27,13066,6834,585,1578,3035,1985,20735.478516,20965695707.0
2022-06-28,11818,8966,557,1371,3175,1992,20280.634766,21381535161.0
2022-06-29,14324,4646,566,1301,3190,1872,20104.023438,23552740328.0
2022-06-30,23982,4949,516,1381,3265,1967,19784.726563,26267239923.0
2022-07-01,19184,3715,474,1220,2665,1741,19269.367188,30767551159.0
2022-07-02,14164,3019,398,1202,2647,1497,19242.255859,18100418740.0
2022-07-03,9361,3193,398,1094,2775,1326,19297.076172,16390821947.0
2022-07-04,10867,3596,500,1333,3364,1630,20231.261719,21594638208.0
2022-07-05,10858,3702,492,1371,3499,1882,20190.115234,26715546990.0
2022-07-06,11127,3999,493,1422,3567,1851,20548.246094,24598943708.0
2022-07-07,10219,3392,496,1307,3365,1646,21637.587891,25814972520.0
2022-07-08,9321,3338,526,1592,3096,1694,21731.117188,49899834488.0
2022-07-09,7934,2638,406,1049,2858,1189,21592.207031,29641127858.0
2022-07-10,8029,2712,404,1080,2744,1260,20860.449219,28688807249.0
2022-07-11,10219,3185,635,1302,3735,1746,19970.556641,24150249025.0
2022-07-12,10787,3283,645,1322,3155,1714,19323.914063,25810220018.0
2022-07-13,10070,3444,560,1192,3426,1616,20212.074219,33042430345.0
2022-07-14,9919,3358,555,1165,3489,1813,20569.919922,31158743333.0
2022-07-15,9310,3132,531,1045,3111,1550,20836.328125,25905575359.0
2022-07-16,8519,2797,444,937,2866,1523,21190.316406,24302954056.0
2022-07-17,8250,3146,470,885,2617,1398,20779.34375,22927802083.0
2022-07-18,9210,3809,524,1216,3755,2018,22485.689453,39974475562.0
2022-07-19,9311,4203,549,1167,3517,1970,23389.433594,48765202697.0
2022-07-20,9314,3527,484,1273,3232,1851,23231.732422,42932549127.0
2022-07-21,11447,3537,807,1908,3379,1827,23164.628906,33631012204.0
2022-07-22,9472,3562,479,1458,3112,1896,22714.978516,31421555646.0
2022-07-23,8413,2857,426,957,2488,1371,22465.478516,24021799169.0
2022-07-24,8499,3508,429,1114,2488,1430,22609.164063,23565495303.0
2022-07-25,9183,4566,455,1141,2777,1682,21361.701172,35574561406.0
2022-07-26,9484,3746,511,1111,2822,2198,21239.753906,28624673855.0
2022-07-27,10097,4023,542,1157,2976,2242,22930.548828,31758955233.0
2022-07-28,9692,4797,465,1779,3294,1697,23843.886719,40212386158.0
2022-07-29,10793,3980,470,1742,3303,1739,23804.632813,35887249746.0
2022-07-30,8953,3359,429,1155,3009,2031,23656.207031,28148218301.0
2022-07-31,9973,3730,479,1869,2837,2088,23336.896484,23553591896.0
2022-08-01,8607,3628,488,1206,3430,2107,23314.199219,25849159141.0
2022-08-02,10222,3442,477,1097,3199,1969,22978.117188,28389250717.0
2022-08-03,10520,3723,537,1101,3140,1938,22846.507813,26288169966.0
2022-08-04,9939,3470,520,1123,2794,2110,22630.957031,25120229769.0
2022-08-05,9597,3954,551,1261,3708,2593,23289.314453,28881249043.0
2022-08-06,8713,3113,486,1246,3871,2263,22961.279297,15978259885.0
2022-08-07,8691,3153,459,1371,3373,1707,23175.890625,15886817043.0
2022-08-08,9372,3842,587,1171,3831,2074,23809.486328,28575544847.0
2022-08-09,9428,3545,497,1075,3521,2057,23164.318359,23555719219.0
2022-08-10,9065,3638,605,986,2991,2224,23947.642578,32837431722.0
2022-08-11,9276,3748,526,1029,3035,1777,23957.529297,37127036580.0
2022-08-12,8898,3413,465,957,3248,1711,24402.818359,27265804688.0
2022-08-13,8025,3544,433,925,2757,1379,24424.068359,22987346289.0
2022-08-14,9142,3361,426,1136,3034,1491,24319.333984,22994133555.0
2022-08-15,9777,3578,470,1203,3080,1856,24136.972656,35123501685.0
2022-08-16,9999,3487,477,1581,3163,1729,23883.291016,27753685646.0
2022-08-17,10384,3624,550,1656,2485,1699,23335.998047,30931623076.0
2022-08-18,10398,3413,551,1221,2454,1523,23212.738281,23747613147.0
2022-08-19,10855,3615,465,1223,2496,1494,20877.552734,40509610260.0
2022-08-20,10104,3219,983,1162,2824,1354,21166.060547,27595671000.0
2022-08-21,9707,3319,799,1182,2692,1308,21534.121094,23102307723.0
2022-08-22,10248,3488,842,1149,3135,1508,21398.908203,31666498758.0
2022-08-23,10843,3512,863,1226,3279,1704,21528.087891,31878280659.0
2022-08-24,10478,3300,689,1192,3336,1535,21395.019531,31962253368.0
2022-08-25,10065,3382,514,1102,3110,1482,21600.904297,31028679593.0
2022-08-26,9799,3239,424,1095,2839,1379,20260.019531,42326789564.0
2022-08-27,9500,3131,411,1023,2617,1100,20041.738281,30116729776.0
2022-08-28,8724,3017,456,1049,2517,1144,19616.814453,24366810591.0
2022-08-29,10030,3626,576,1250,3154,1499,20297.994141,32637854078.0
2022-08-30,10671,3949,586,1189,3065,1603,19796.808594,34483360283.0
2022-08-31,10199,3930,854,1163,2912,1432,20049.763672,33225232872.0
2022-09-01,10597,3542,774,1089,3537,1379,20127.140625,30182031010.0
2022-09-02,9835,3122,785,1160,3068,1404,19969.771484,29123998928.0
2022-09-03,9215,2801,657,1144,2721,1168,19832.087891,23613051457.0
2022-09-04,8838,3072,626,947,2732,1122,19986.712891,25245861652.0
2022-09-05,9698,3729,780,1086,3418,1240,19812.371094,28813460025.0
2022-09-06,11560,4195,818,1159,3969,1394,18837.667969,43403978910.0
2022-09-07,12401,4287,942,1253,3720,1386,19290.324219,35239757134.0
2022-09-08,10260,4071,991,1454,2708,1340,19329.833984,32194477850.0
2022-09-09,11804,4198,859,1396,2492,1260,21381.152344,48469528171.0
2022-09-10,11248,3560,592,1053,2397,934,21680.539063,36913738894.0
2022-09-11,11423,3842,542,1242,2773,987,21769.255859,34493951963.0
2022-09-12,10034,4142,576,1416,2964,1300,22370.449219,50212088965.0
2022-09-13,10621,4443,562,1236,3694,1203,20296.707031,51091116622.0
2022-09-14,10143,6023,520,1400,3976,1182,20241.089844,37872380889.0
2022-09-15,10917,15035,590,1298,3875,1197,19701.210938,36389011503.0
2022-09-16,9891,9797,602,1282,2971,1104,19772.583984,30123362273.0
2022-09-17,11675,6367,532,1044,2602,958,20127.576172,24957448100.0
2022-09-18,11730,6157,553,1092,3003,998,19419.505859,31254779144.0
2022-09-19,9721,5766,591,1150,3215,1223,19544.128906,40177002624.0
2022-09-20,11190,5689,576,1099,2563,1320,18890.789063,36791346508.0
2022-09-21,11326,5216,548,1115,2364,1272,18547.400391,46363793975.0
2022-09-22,9938,4728,543,1141,4257,1302,19413.550781,41135767926.0
2022-09-23,9211,3606,549,1006,3393,1175,19297.638672,38896078052.0
2022-09-24,8113,2691,513,1239,2759,967,18937.011719,26149643168.0
2022-09-25,9094,3071,516,978,2748,993,18802.097656,23359966112.0
2022-09-26,9252,3270,510,1182,3835,1292,19222.671875,44148798321.0
2022-09-27,9851,3466,541,1211,4499,1249,19110.546875,58571439619.0
2022-09-28,9578,3577,520,1154,3270,1213,19426.720703,53071298734.0
2022-09-29,9463,3369,417,1172,3505,1212,19573.050781,41037843771.0
2022-09-30,8888,3179,334,1050,3184,1032,19431.789063,43975248085.0
2022-10-01,8028,2864,350,854,2927,916,19312.095703,18719537670.0
2022-10-02,7718,2704,332,892,2735,1033,19044.107422,20765955327.0
2022-10-03,8803,3330,336,974,2561,1103,19623.580078,30484729489.0
2022-10-04,8765,3254,360,1334,2418,1136,20336.84375,35887278685.0
2022-10-05,9003,4877,362,1160,2468,1159,20160.716797,33223790572.0
2022-10-06,9125,3019,329,1034,3569,1253,19955.443359,34711412966.0
2022-10-07,8479,2662,351,927,2763,909,19546.849609,29227315390.0
2022-10-08,7539,2386,307,849,2059,886,19416.568359,16437423167.0
2022-10-09,7770,2603,361,897,1787,948,19446.425781,16837262532.0
2022-10-10,7887,3259,414,927,2397,1043,19141.484375,27425022774.0
2022-10-11,8719,3177,391,981,3358,1400,19051.417969,28711532910.0
2022-10-12,8726,2947,363,983,3312,1354,19157.445313,24950173846.0
2022-10-13,9198,2889,521,1059,3095,1544,19382.904297,44219840004.0
2022-10-14,9020,2763,513,998,3133,1202,19185.65625,38452356727.0
2022-10-15,24032,2432,483,1128,3044,973,19067.634766,16192235532.0
2022-10-16,25943,4446,488,1393,3107,1150,19268.09375,17988916650.0
2022-10-17,38652,3605,557,922,2765,1340,19550.757813,27472552998.0
2022-10-18,28962,3634,460,946,2560,1456,19334.416016,30580012344.0
2022-10-19,27145,3326,474,1016,3137,1390,19139.535156,22425387184.0
2022-10-20,27581,3414,704,1047,3043,1536,19053.740234,24493974420.0
2022-10-21,27039,3232,593,894,2988,1440,19172.46875,32459287866.0
2022-10-22,27334,2935,550,861,2017,1132,19208.189453,16104440957.0
2022-10-23,26310,2974,608,889,2337,1282,19567.007813,22128794335.0
2022-10-24,25903,3173,587,1004,2573,1486,19345.572266,30202235805.0
2022-10-25,26930,3398,554,1106,2523,1509,20095.857422,47761524910.0
2022-10-26,27162,3588,566,1281,2489,1791,20770.441406,58895950537.0
2022-10-27,26710,3477,557,1851,2319,1600,20285.835938,49625110402.0
2022-10-28,27628,3326,519,2441,2537,1332,20595.351563,43994715910.0
2022-10-29,27002,2947,531,4419,3083,1221,20818.476563,40369840645.0
2022-10-30,30944,2959,493,3619,3202,1198,20635.603516,31486345556.0
2022-10-31,28088,3628,591,3280,3629,1481,20495.773438,45668466815.0
2022-11-01,27336,3373,411,4118,4185,1461,20485.273438,39819303159.0
2022-11-02,28245,3240,1664,3458,4671,1316,20159.503906,55552169483.0
2022-11-03,21605,3175,417,2895,5028,1371,20209.988281,43228750179.0
2022-11-04,26685,3075,1034,2434,5110,1355,21147.230469,64072727950.0
2022-11-05,29622,2756,2953,2029,4611,1156,21282.691406,37846047609.0
2022-11-06,31477,2406,2810,1916,4331,974,20926.486328,35082693210.0
2022-11-07,31575,2757,1876,2099,5068,1303,20602.816406,53510852236.0
2022-11-08,35772,2837,3785,2573,19336,2025,18541.271484,118992465607.0
2022-11-09,37232,3398,3912,3127,34666,3136,15880.780273,102905151606.0
2022-11-10,43870,3314,9813,2186,29027,3387,17586.771484,83202283721.0
2022-11-11,26732,3123,8490,2265,20242,3402,17034.292969,55871616488.0
2022-11-12,21977,3272,7194,2632,24378,3748,16799.185547,29717699419.0
2022-11-13,22259,3597,7164,2064,23077,4065,16353.365234,27209183682.0
2022-11-14,25797,4153,7840,2397,21688,4033,16618.199219,49630243054.0
2022-11-15,21177,3896,6123,1820,16838,3253,16884.613281,36599436183.0
2022-11-16,14095,3540,823,1909,14152,2957,16669.439453,33925512989.0
2022-11-17,14110,4232,739,1924,17171,3173,16687.517578,27868914022.0
2022-11-18,16003,3968,1559,2067,13457,2656,16697.777344,26862218609.0
2022-11-19,14046,2646,2141,1964,9172,1853,16711.546875,16106223492.0
2022-11-20,14106,2889,1497,1481,9036,1945,16291.832031,21313378652.0
2022-11-21,14456,3433,1428,1529,9129,2415,15787.28418,37429485518.0
2022-11-22,12600,4766,898,1515,7961,2821,16189.769531,30726828760.0
2022-11-23,15080,4364,1034,1456,7631,2157,16610.707031,32958875628.0
2022-11-24,10813,4161,550,1113,9390,1581,16604.464844,26129037414.0
2022-11-25,14171,3799,562,1289,8569,1644,16521.841797,18678255976.0
2022-11-26,11320,3761,450,1342,5605,1336,16464.28125,18000008764.0
2022-11-27,12492,3637,432,1483,4745,1256,16444.626953,20443898509.0
2022-11-28,13793,3997,535,1717,5790,2233,16217.322266,27743025156.0
2022-11-29,12107,3541,456,1600,5564,1556,16444.982422,23581685468.0
2022-11-30,11201,2899,652,1466,6684,1593,17168.566406,29523576583.0
2022-12-01,10675,2860,1348,1282,7863,1623,16967.132813,22895392882.0
2022-12-02,9738,2826,1345,1183,3949,1129,17088.660156,19539705127.0
2022-12-03,10539,2722,1078,1060,3214,991,16908.236328,16217776704.0
2022-12-04,12389,3936,418,1280,3856,1191,17130.486328,16824520830.0
2022-12-05,12498,4880,497,1445,4080,1343,16974.826172,22209086834.0
2022-12-06,11322,4247,416,1226,3577,1574,17089.503906,19889922369.0
2022-12-07,11101,4646,475,1174,3530,1468,16848.126953,19675404389.0
2022-12-08,11132,4362,530,1115,3441,1564,17233.474609,20496603770.0
2022-12-09,12448,3832,2014,983,3572,1465,17133.152344,20328426366.0
2022-12-10,12144,3824,1041,888,3914,1104,17128.724609,12706781969.0
2022-12-11,12370,3860,1125,1025,3631,1138,17104.193359,14122486832.0
2022-12-12,13361,4014,1077,1167,5438,1208,17206.4375,19617581341.0
2022-12-13,14491,4638,1249,1172,10369,2076,17781.318359,26634741631.0
2022-12-14,14350,4182,1796,1154,10243,1875,17815.650391,25534481470.0
2022-12-15,13073,4322,2379,1019,9166,1769,17364.865234,20964448341.0
2022-12-16,11389,3869,1055,1068,9401,1642,16647.484375,24031608960.0
2022-12-17,10675,3258,1038,851,7167,1433,16795.091797,14463581825.0
2022-12-18,9782,3253,1057,851,5367,1156,16757.976563,10924354698.0
2022-12-19,9868,3384,1127,1027,6119,1392,16439.679688,17221074814.0
2022-12-20,9947,3749,1269,1113,4845,1287,16906.304688,22722096615.0
2022-12-21,10137,3318,1124,1044,4073,1208,16817.535156,14882945045.0
2022-12-22,10899,3544,1202,972,4445,1209,16830.341797,16441573050.0
2022-12-23,11860,3490,1116,1096,3982,1086,16796.953125,15329265213.0
2022-12-24,9511,3129,1112,854,3214,917,16847.755859,9744636213.0
2022-12-25,9456,3143,1162,895,2565,841,16841.986328,11656379938.0
2022-12-26,10919,3173,1154,1171,3377,1026,16919.804688,11886957804.0
2022-12-27,10534,3684,1268,1092,3235,1127,16717.173828,15748580239.0
2022-12-28,10992,3593,1189,1484,3128,1067,16552.572266,17005713920.0
2022-12-29,10020,3646,1267,1434,3483,1263,16642.341797,14472237479.0
2022-12-30,11149,3532,1295,1318,3466,1433,16602.585938,15929162910.0
2022-12-31,9758,3247,1222,1068,2545,1168,16547.496094,11239186456.0
2023-01-01,10063,3240,1236,1004,2161,1063,16625.080078,9244361700.0
2023-01-02,11732,3936,1346,1369,2565,1248,16688.470703,12097775227.0
2023-01-03,13078,3657,1429,1031,3013,1499,16679.857422,13903079207.0
2023-01-04,11821,3701,1450,1093,3225,1457,16863.238281,18421743322.0
2023-01-05,10917,3742,1390,1172,2925,1236,16836.736328,13692758566.0
2023-01-06,10381,3670,1305,968,2667,1074,16951.96875,14413662913.0
2023-01-07,9944,3308,1199,1006,2869,870,16955.078125,7714767174.0
2023-01-08,9806,3162,1263,884,2633,833,17091.144531,9768827914.0
2023-01-09,10109,3500,926,1033,3399,1094,17196.554688,18624736866.0
2023-01-10,10956,3435,1261,1042,3205,2191,17446.292969,15808338949.0
2023-01-11,11298,3384,1352,1042,3323,2096,17934.896484,18372283782.0
2023-01-12,11053,2143,1334,1093,3729,1697,18869.587891,34971338710.0
2023-01-13,10852,2177,1272,1106,3341,1514,19909.574219,29225029694.0
2023-01-14,10413,1852,666,942,3507,1368,20976.298828,38967784639.0
2023-01-15,10315,1828,745,894,3365,1195,20880.798828,19298407543.0
2023-01-16,12595,2165,2944,1323,3427,1219,21169.632813,26792494050.0
2023-01-17,12370,2108,2997,1209,3355,1240,21161.519531,24999983362.0
2023-01-18,12898,2572,2950,1580,4117,1270,20688.78125,30005625418.0
2023-01-19,12204,2177,2794,980,3841,1311,21086.792969,21152848261.0
2023-01-20,11340,1990,1911,940,3004,1292,22676.552734,28799154319.0
2023-01-21,9809,1928,328,1009,2538,974,22777.625,32442278429.0
2023-01-22,9100,1807,402,875,2027,905,22720.416016,24746386230.0
2023-01-23,9443,2198,477,1052,2100,997,22934.431641,26518700512.0
2023-01-24,10546,3115,561,1088,2340,1073,22636.46875,26405069715.0
2023-01-25,9220,2149,375,886,2145,1114,23117.859375,30685366709.0
2023-01-26,8650,2306,1211,966,1873,1034,23032.777344,26357839322.0
2023-01-27,9401,2359,1277,897,2071,1165,23078.728516,25383335641.0
2023-01-28,7582,2005,1290,862,1752,823,23031.089844,14712928379.0
2023-01-29,8304,2233,1311,865,1825,927,23774.566406,27423687259.0
2023-01-30,8765,2669,1192,907,4295,1028,22840.138672,27205595568.0
2023-01-31,8651,2584,941,1035,3850,1169,23139.283203,22837828665.0
2023-02-01,9031,2410,999,1053,3877,1187,23723.769531,26683255504.0
2023-02-02,8823,2757,491,936,4682,1528,23471.871094,32066936882.0
2023-02-03,9033,4230,502,881,4920,1637,23449.322266,27083066007.0
2023-02-04,7105,2424,364,857,3620,1535,23331.847656,15639298538.0
2023-02-05,6954,2057,272,773,3505,999,22955.666016,19564262605.0
2023-02-06,7658,2271,305,862,4001,1168,22760.109375,23825006542.0
2023-02-07,7679,2534,301,929,3798,1046,23264.291016,27187964471.0
2023-02-08,7451,2474,317,858,2935,1005,22939.398438,25371367758.0
2023-02-09,8576,2472,274,774,2363,1233,21819.039063,32572572185.0
2023-02-10,7104,3458,284,770,1963,1167,21651.183594,27078406594.0
2023-02-11,6823,3504,253,744,1715,986,21870.875,16356226232.0
2023-02-12,6982,3009,255,848,1984,940,21788.203125,17821046406.0
2023-02-13,7458,2458,313,1213,2565,1055,21808.101563,23918742607.0
2023-02-14,7179,2423,300,944,3982,1016,22220.804688,26792596581.0
2023-02-15,7615,2448,290,1259,3176,935,24307.841797,32483312909.0
2023-02-16,8726,2370,281,1001,2962,951,23623.474609,39316664596.0
2023-02-17,9739,2500,291,901,4141,964,24565.601563,41358451255.0
2023-02-18,8911,2450,310,790,4313,1027,24641.277344,19625427158.0
2023-02-19,9314,2944,389,817,4621,1016,24327.642578,25555105670.0
2023-02-20,10113,4496,404,865,4871,980,24829.148438,28987376573.0
2023-02-21,9486,3869,472,861,4053,1257,24436.353516,31252098714.0
2023-02-22,8567,3186,434,1028,2820,1302,24188.84375,30199996781.0
2023-02-23,8069,3055,405,924,2254,1387,23947.492188,30476264066.0
2023-02-24,8694,2964,351,899,1844,1412,23198.126953,26811744928.0
2023-02-25,14895,2540,343,819,1501,899,23175.375,16100721565.0
2023-02-26,8330,2453,465,806,1743,790,23561.212891,16644534842.0
2023-02-27,8806,2607,490,3344,1747,1137,23522.871094,22660763494.0
2023-02-28,8993,2403,727,854,2094,1044,23147.353516,20535363434.0
2023-03-01,10076,2457,1548,888,1804,1097,23646.550781,24662841200.0
2023-03-02,8919,2447,398,909,1771,1063,23475.466797,20386398516.0
2023-03-03,9070,2224,370,907,1829,946,22362.679688,26062404610.0
2023-03-04,9914,1950,1759,762,1605,897,22353.349609,11166012913.0
2023-03-05,7894,2182,374,811,1659,967,22435.513672,13317001733.0
2023-03-06,8807,2398,445,911,3712,1049,22429.757813,17353192895.0
2023-03-07,8850,2567,538,820,2942,944,22219.769531,22765452204.0
2023-03-08,8340,2155,355,771,2743,1010,21718.080078,22536575684.0
2023-03-09,8517,2577,394,821,2529,1070,20363.021484,30364664171.0
2023-03-10,9737,2429,410,880,2496,1028,20187.244141,39578257695.0
2023-03-11,8011,2203,418,711,1995,1406,20632.410156,30180288176.0
2023-03-12,8134,2042,416,1657,1892,1195,22163.949219,29279035521.0
2023-03-13,10568,2532,449,1818,2360,1481,24197.533203,49466362688.0
2023-03-14,11622,2529,1914,1173,2297,1404,24746.074219,54622230164.0
2023-03-15,9316,2621,432,1092,2372,1277,24375.960938,43655701450.0
2023-03-16,8639,2715,457,1110,2107,1142,25052.789063,33866061747.0
2023-03-17,8851,2515,426,922,2111,2252,27423.929688,50730261335.0
2023-03-18,8232,2344,378,783,1918,1037,26965.878906,35723036817.0
2023-03-19,8467,2739,391,980,1736,1082,28038.675781,37769448859.0
2023-03-20,9030,2787,443,1632,2155,1207,27767.236328,44774027664.0
2023-03-21,10520,2523,465,1373,3221,1124,28175.816406,36102192830.0
2023-03-22,9096,2757,566,912,4827,1305,27307.4375,33382021890.0
2023-03-23,9691,2543,545,783,4814,1916,28333.972656,24220433689.0
2023-03-24,9274,2258,436,742,3213,1405,27493.285156,25980310960.0
2023-03-25,7552,2157,458,740,1604,1158,27494.707031,13383005987.0
2023-03-26,7367,2183,408,789,1699,1073,27994.330078,13878363192.0
2023-03-27,8056,2492,416,868,3962,1267,27139.888672,18188895178.0
2023-03-28,8152,2493,437,848,5899,1442,27268.130859,17783600385.0
2023-03-29,8703,2686,416,920,5401,1310,28348.441406,20684945906.0
2023-03-30,9144,2406,411,897,2793,1171,28033.5625,22435349951.0
2023-03-31,8963,2379,427,767,2026,1087,28478.484375,19001327598.0
2023-04-01,7587,2153,310,954,2002,878,28411.035156,10876469901.0
2023-04-02,6700,2170,221,989,1646,923,28199.308594,12284641999.0
2023-04-03,8014,2344,300,5976,2362,1156,27790.220703,19556501327.0
2023-04-04,8226,2289,467,13071,2881,1016,28168.089844,15284538859.0
2023-04-05,7525,2313,457,6571,3141,1062,28177.984375,17052315986.0
2023-04-06,8173,2853,995,3935,2273,1169,28044.140625,13837809380.0
2023-04-07,7995,2021,1216,1916,2137,1066,27925.859375,10861680497.0
2023-04-08,7511,1933,932,1308,2303,866,27947.794922,9373255556.0
2023-04-09,7162,1949,908,1172,2202,942,28333.050781,12175322951.0
2023-04-10,8603,2254,929,1326,1693,979,29652.980469,19282400094.0
2023-04-11,9764,2634,1000,1443,2203,1117,30235.058594,20121259843.0
2023-04-12,8854,2464,915,1259,2062,1015,30139.052734,18651929926.0
2023-04-13,8122,2697,1001,1323,1648,1026,30399.066406,17487721001.0
2023-04-14,7642,2443,930,1141,1547,979,30485.699219,22659995079.0
